latitude,longitude,population
19.1601389,-102.0568056,4.411233
19.16125,-102.0556944,4.411233
19.1634722,-102.05875,4.411233
19.1604167,-102.0548611,4.411233
19.1604167,-102.0568056,4.411233
19.1643056,-102.0595833,4.411233
19.1581944,-102.05625,4.411233
19.16125,-102.0581944,4.411233
19.1606944,-102.05875,4.411233
19.1609722,-102.0576389,4.411233
19.1595833,-102.0556944,4.411233
19.1601389,-102.0556944,4.411233
19.1631944,-102.0545833,4.411233
19.1640278,-102.0584722,4.411233
19.1590278,-102.0565278,4.411233
19.1606944,-102.0548611,4.411233
19.1620833,-102.0565278,4.411233
19.1618056,-102.0581944,4.411233
19.1601389,-102.0551389,4.411233
19.1606944,-102.0534722,4.411233
19.1648611,-102.0601389,4.411233
19.1595833,-102.0573611,4.411233
19.1601389,-102.0534722,4.411233
19.1654167,-102.0604167,4.411233
19.1643056,-102.0593056,4.411233
19.1593056,-102.0584722,4.411233
19.1584722,-102.0584722,4.411233
19.16125,-102.0534722,4.411233
19.1651389,-102.0598611,4.411233
19.1615278,-102.0573611,4.411233
19.1606944,-102.0556944,4.411233
19.1629167,-102.0551389,4.411233
19.1618056,-102.0590278,4.411233
19.15875,-102.0581944,4.411233
19.1623611,-102.0590278,4.411233
19.1631944,-102.0581944,4.411233
19.1590278,-102.0581944,4.411233
19.1654167,-102.0601389,4.411233
19.1598611,-102.0554167,4.411233
19.1568056,-102.05875,4.411233
19.1579167,-102.0584722,4.411233
19.1626389,-102.0576389,4.411233
19.1595833,-102.0579167,4.411233
19.1581944,-102.05875,4.411233
19.1609722,-102.0584722,4.411233
19.1581944,-102.0568056,4.411233
25.7245833,-100.21875,7.902886
25.7270833,-100.2195833,7.902886
25.7295833,-100.2184722,7.902886
25.7281944,-100.2148611,7.902886
25.7309722,-100.2176389,7.902886
25.7259722,-100.2156944,7.902886
25.7295833,-100.2190278,7.902886
25.7254167,-100.2181944,7.902886
25.7309722,-100.2106944,7.902886
25.7309722,-100.2109722,7.902886
25.7281944,-100.2154167,7.902886
25.7245833,-100.2193056,7.902886
25.7279167,-100.2179167,7.902886
25.7265278,-100.2156944,7.902886
25.7315278,-100.2176389,7.902886
25.7318056,-100.2176389,7.902886
25.7293056,-100.2179167,7.902886
25.7254167,-100.2170833,7.902886
25.7281944,-100.2195833,7.902886
25.7304167,-100.21875,7.902886
25.7276389,-100.2145833,7.902886
25.7281944,-100.2145833,7.902886
25.7276389,-100.2193056,7.902886
25.7248611,-100.2176389,7.902886
25.7256944,-100.2181944,7.902886
25.7254167,-100.2173611,7.902886
25.7304167,-100.2184722,7.902886
25.7265278,-100.2145833,7.902886
25.7276389,-100.2198611,7.902886
25.7281944,-100.2151389,7.902886
25.7281944,-100.2143056,7.902886
25.7298611,-100.2118056,7.902886
25.7284722,-100.2145833,7.902886
25.7273611,-100.2184722,7.902886
25.7315278,-100.2181944,7.902886
25.7279167,-100.2176389,7.902886
25.72625,-100.2156944,7.902886
25.7259722,-100.21625,7.902886
25.7281944,-100.2159722,7.902886
25.7295833,-100.2195833,7.902886
25.7281944,-100.21375,7.902886
25.7270833,-100.21875,7.902886
25.7265278,-100.2195833,7.902886
25.7281944,-100.2126389,7.902886
25.7293056,-100.21875,7.902886
25.7306944,-100.2198611,7.902886
25.7268056,-100.2165278,7.902886
25.7284722,-100.2148611,7.902886
25.72625,-100.2190278,7.902886
25.7318056,-100.2181944,7.902886
25.7281944,-100.2173611,7.902886
25.7254167,-100.2198611,7.902886
25.7298611,-100.2198611,7.902886
25.7259722,-100.2154167,7.902886
25.7279167,-100.2129167,7.902886
25.7284722,-100.21875,7.902886
25.7270833,-100.2179167,7.902886
25.7301389,-100.2176389,7.902886
25.7281944,-100.2140278,7.902886
25.7268056,-100.2179167,7.902886
25.7259722,-100.2168056,7.902886
25.7279167,-100.2181944,7.902886
25.7265278,-100.2148611,7.902886
25.7268056,-100.2190278,7.902886
25.7284722,-100.2179167,7.902886
25.7281944,-100.2181944,7.902886
25.7259722,-100.2165278,7.902886
25.72625,-100.2148611,7.902886
25.7298611,-100.2181944,7.902886
25.7259722,-100.2148611,7.902886
25.7256944,-100.2190278,7.902886
25.72625,-100.2204167,7.902886
25.7256944,-100.2195833,7.902886
25.7265278,-100.2151389,7.902886
25.7276389,-100.2154167,7.902886
25.7265278,-100.2179167,7.902886
25.7256944,-100.21875,7.902886
25.7309722,-100.2184722,7.902886
25.7298611,-100.2184722,7.902886
25.7270833,-100.2184722,7.902886
25.7301389,-100.2195833,7.902886
25.7293056,-100.2181944,7.902886
25.7268056,-100.21875,7.902886
25.7245833,-100.2179167,7.902886
25.7298611,-100.2195833,7.902886
25.72875,-100.2176389,7.902886
25.7268056,-100.2156944,7.902886
25.7245833,-100.2198611,7.902886
25.7301389,-100.2184722,7.902886
25.7281944,-100.2179167,7.902886
25.7273611,-100.2198611,7.902886
25.7281944,-100.2176389,7.902886
25.7315278,-100.2179167,7.902886
25.7248611,-100.2143056,7.902886
25.7279167,-100.2159722,7.902886
25.7268056,-100.2193056,7.902886
25.7268056,-100.21625,7.902886
25.7265278,-100.21625,7.902886
25.7248611,-100.2170833,7.902886
25.7259722,-100.2151389,7.902886
25.7304167,-100.2176389,7.902886
25.7301389,-100.2179167,7.902886
25.7284722,-100.2143056,7.902886
25.7256944,-100.2156944,7.902886
25.7306944,-100.2201389,7.902886
25.7273611,-100.2176389,7.902886
25.7279167,-100.2195833,7.902886
25.7245833,-100.2190278,7.902886
25.7315278,-100.2198611,7.902886
25.7284722,-100.2134722,7.902886
25.7254167,-100.2195833,7.902886
25.7256944,-100.2193056,7.902886
25.7306944,-100.2195833,7.902886
25.7248611,-100.21625,7.902886
25.7304167,-100.2201389,7.902886
25.7284722,-100.2198611,7.902886
25.7276389,-100.21875,7.902886
25.7284722,-100.2181944,7.902886
25.7265278,-100.2181944,7.902886
25.7265278,-100.21875,7.902886
25.7270833,-100.2193056,7.902886
25.7309722,-100.2206944,7.902886
25.7248611,-100.2179167,7.902886
25.72625,-100.2181944,7.902886
25.7265278,-100.2193056,7.902886
25.7259722,-100.2181944,7.902886
25.7304167,-100.2181944,7.902886
25.7306944,-100.2204167,7.902886
25.72625,-100.2176389,7.902886
25.7284722,-100.2184722,7.902886
25.7281944,-100.2134722,7.902886
25.7309722,-100.2181944,7.902886
25.7301389,-100.2181944,7.902886
25.7318056,-100.2198611,7.902886
25.7251389,-100.2184722,7.902886
25.7331944,-100.2101389,7.902886
25.7309722,-100.21125,7.902886
25.7304167,-100.21125,7.902886
25.7320833,-100.2106944,7.902886
25.7256944,-100.21625,7.902886
25.7295833,-100.2201389,7.902886
25.7293056,-100.2190278,7.902886
25.7276389,-100.2176389,7.902886
25.7306944,-100.2179167,7.902886
25.72625,-100.2201389,7.902886
25.7323611,-100.21125,7.902886
25.7306944,-100.2109722,7.902886
25.72625,-100.2154167,7.902886
25.7279167,-100.2184722,7.902886
25.7315278,-100.2184722,7.902886
25.7281944,-100.2198611,7.902886
25.7318056,-100.21875,7.902886
25.72625,-100.2165278,7.902886
25.7304167,-100.2198611,7.902886
25.7281944,-100.2131944,7.902886
25.7268056,-100.2176389,7.902886
25.7270833,-100.2190278,7.902886
25.7284722,-100.2151389,7.902886
25.7304167,-100.2179167,7.902886
25.72625,-100.21625,7.902886
25.7256944,-100.2176389,7.902886
25.73125,-100.2176389,7.902886
25.7248611,-100.2173611,7.902886
25.7259722,-100.2159722,7.902886
25.7281944,-100.2184722,7.902886
25.7251389,-100.2193056,7.902886
25.7293056,-100.2195833,7.902886
25.7284722,-100.2140278,7.902886
25.7290278,-100.2195833,7.902886
25.7265278,-100.2159722,7.902886
25.7273611,-100.2179167,7.902886
25.7256944,-100.2154167,7.902886
25.72625,-100.2151389,7.902886
25.7276389,-100.2179167,7.902886
25.73125,-100.2195833,7.902886
25.7281944,-100.2129167,7.902886
25.73125,-100.2201389,7.902886
25.72625,-100.2184722,7.902886
25.7284722,-100.2156944,7.902886
25.7281944,-100.2193056,7.902886
25.7306944,-100.2181944,7.902886
25.7295833,-100.2179167,7.902886
25.7295833,-100.2120833,7.902886
25.7279167,-100.2198611,7.902886
25.72625,-100.2170833,7.902886
25.7298611,-100.2190278,7.902886
25.7265278,-100.2154167,7.902886
25.7281944,-100.2156944,7.902886
25.72625,-100.2179167,7.902886
25.7301389,-100.2115278,7.902886
25.7293056,-100.2184722,7.902886
25.7268056,-100.2154167,7.902886
25.7284722,-100.21375,7.902886
25.7331944,-100.2104167,7.902886
25.7329167,-100.2098611,7.902886
25.7318056,-100.2106944,7.902886
22.4218056,-97.9154167,2.268769
22.4215278,-97.91625,2.268769
22.42125,-97.9176389,2.268769
22.4220833,-97.9173611,2.268769
22.4215278,-97.9151389,2.268769
22.4215278,-97.9168056,2.268769
22.42125,-97.9165278,2.268769
22.4215278,-97.9170833,2.268769
22.4220833,-97.9156944,2.268769
22.4215278,-97.9173611,2.268769
22.4209722,-97.9173611,2.268769
22.4218056,-97.9156944,2.268769
22.4218056,-97.9179167,2.268769
22.4209722,-97.9168056,2.268769
22.4209722,-97.9170833,2.268769
22.42125,-97.9170833,2.268769
22.42125,-97.9179167,2.268769
22.42125,-97.9156944,2.268769
22.4220833,-97.9176389,2.268769
22.4220833,-97.9148611,2.268769
22.4220833,-97.9170833,2.268769
22.4209722,-97.9154167,2.268769
22.4209722,-97.9156944,2.268769
22.4220833,-97.9179167,2.268769
22.4220833,-97.9154167,2.268769
22.4209722,-97.9159722,2.268769
22.4218056,-97.9151389,2.268769
22.42125,-97.9168056,2.268769
22.4218056,-97.9170833,2.268769
22.4218056,-97.9159722,2.268769
22.42125,-97.9159722,2.268769
22.42125,-97.91625,2.268769
22.42125,-97.9173611,2.268769
22.4215278,-97.9165278,2.268769
22.4218056,-97.9181944,2.268769
22.4215278,-97.9179167,2.268769
26.9618056,-109.6673611,2.47511
26.9551389,-109.6751389,2.47511
26.9545833,-109.6704167,2.47511
26.9576389,-109.6676389,2.47511
26.9568056,-109.6673611,2.47511
26.9634722,-109.6670833,2.47511
26.9523611,-109.67125,2.47511
26.9531944,-109.6729167,2.47511
26.9581944,-109.6659722,2.47511
26.95125,-109.6709722,2.47511
26.9559722,-109.6731944,2.47511
26.9620833,-109.66875,2.47511
26.9584722,-109.6759722,2.47511
26.9654167,-109.6651389,2.47511
26.9523611,-109.6684722,2.47511
26.9593056,-109.6709722,2.47511
26.9534722,-109.6651389,2.47511
26.9548611,-109.6709722,2.47511
26.9601389,-109.6659722,2.47511
26.9551389,-109.6651389,2.47511
26.9520833,-109.6676389,2.47511
26.9515278,-109.6745833,2.47511
26.9515278,-109.66875,2.47511
26.9529167,-109.6676389,2.47511
26.9548611,-109.6726389,2.47511
26.9523611,-109.6654167,2.47511
26.9579167,-109.6690278,2.47511
26.9518056,-109.6720833,2.47511
26.9554167,-109.6706944,2.47511
26.9551389,-109.6695833,2.47511
26.9523611,-109.6745833,2.47511
26.9523611,-109.6656944,2.47511
26.9526389,-109.6740278,2.47511
26.9509722,-109.66875,2.47511
26.9504167,-109.6693056,2.47511
26.9518056,-109.6726389,2.47511
26.9545833,-109.6698611,2.47511
26.9506944,-109.6740278,2.47511
26.9570833,-109.6768056,2.47511
26.9540278,-109.6695833,2.47511
26.9509722,-109.6754167,2.47511
26.9526389,-109.6729167,2.47511
26.9551389,-109.6715278,2.47511
26.9623611,-109.6681944,2.47511
26.9548611,-109.6693056,2.47511
26.9515278,-109.6679167,2.47511
26.95625,-109.6668056,2.47511
26.9576389,-109.6734722,2.47511
26.9576389,-109.6759722,2.47511
26.9598611,-109.6701389,2.47511
26.9523611,-109.6726389,2.47511
26.95375,-109.6670833,2.47511
26.9568056,-109.6676389,2.47511
26.9570833,-109.6668056,2.47511
26.9506944,-109.6720833,2.47511
26.9520833,-109.6654167,2.47511
26.9504167,-109.6690278,2.47511
26.95625,-109.6704167,2.47511
26.95625,-109.6670833,2.47511
26.9506944,-109.66875,2.47511
26.9501389,-109.6693056,2.47511
26.9643056,-109.6648611,2.47511
26.9509722,-109.6681944,2.47511
26.9523611,-109.6723611,2.47511
26.9554167,-109.6701389,2.47511
26.9543056,-109.66625,2.47511
26.9520833,-109.6679167,2.47511
26.9604167,-109.6659722,2.47511
26.9526389,-109.6723611,2.47511
26.9548611,-109.66875,2.47511
26.9545833,-109.6673611,2.47511
26.9581944,-109.6665278,2.47511
26.95625,-109.6701389,2.47511
26.9554167,-109.66625,2.47511
26.9526389,-109.6659722,2.47511
26.95125,-109.6720833,2.47511
26.9573611,-109.6768056,2.47511
26.9506944,-109.6684722,2.47511
26.9584722,-109.6673611,2.47511
26.9518056,-109.6679167,2.47511
26.9626389,-109.6656944,2.47511
26.9573611,-109.6676389,2.47511
26.9615278,-109.6679167,2.47511
26.9515278,-109.6706944,2.47511
26.9570833,-109.6676389,2.47511
26.9515278,-109.6665278,2.47511
26.9545833,-109.6676389,2.47511
26.9568056,-109.6665278,2.47511
26.9626389,-109.6673611,2.47511
26.9601389,-109.6654167,2.47511
26.9581944,-109.6695833,2.47511
26.9501389,-109.6673611,2.47511
26.9506944,-109.6668056,2.47511
26.9584722,-109.6704167,2.47511
26.9640278,-109.6665278,2.47511
26.9504167,-109.6676389,2.47511
26.9576389,-109.6768056,2.47511
26.9501389,-109.6656944,2.47511
26.9543056,-109.6709722,2.47511
26.9526389,-109.6690278,2.47511
26.9584722,-109.6679167,2.47511
26.9590278,-109.6656944,2.47511
26.9509722,-109.6718056,2.47511
26.9579167,-109.6659722,2.47511
26.9523611,-109.6659722,2.47511
26.95625,-109.6656944,2.47511
26.9615278,-109.6684722,2.47511
26.9645833,-109.6651389,2.47511
26.9598611,-109.6651389,2.47511
26.9598611,-109.6684722,2.47511
26.9629167,-109.6665278,2.47511
26.9634722,-109.6668056,2.47511
26.9559722,-109.6720833,2.47511
26.9548611,-109.67125,2.47511
26.9590278,-109.6693056,2.47511
26.9520833,-109.6751389,2.47511
26.9648611,-109.6651389,2.47511
26.9576389,-109.6765278,2.47511
26.9554167,-109.6656944,2.47511
26.9531944,-109.6701389,2.47511
26.9554167,-109.6723611,2.47511
26.95625,-109.6695833,2.47511
26.9520833,-109.6743056,2.47511
26.9506944,-109.6756944,2.47511
26.96375,-109.6673611,2.47511
26.9506944,-109.6748611,2.47511
26.9559722,-109.6679167,2.47511
26.95375,-109.6723611,2.47511
26.9518056,-109.6731944,2.47511
26.9554167,-109.6654167,2.47511
26.9556944,-109.6670833,2.47511
26.9520833,-109.6681944,2.47511
26.9526389,-109.6651389,2.47511
26.9573611,-109.6673611,2.47511
26.9545833,-109.6684722,2.47511
26.9579167,-109.6654167,2.47511
26.9515278,-109.6726389,2.47511
26.9504167,-109.6679167,2.47511
26.9543056,-109.6656944,2.47511
26.9593056,-109.6684722,2.47511
26.9540278,-109.6704167,2.47511
26.9520833,-109.6706944,2.47511
26.95125,-109.6693056,2.47511
26.9581944,-109.6704167,2.47511
26.9609722,-109.6676389,2.47511
26.9540278,-109.6709722,2.47511
26.9590278,-109.6665278,2.47511
26.9593056,-109.6665278,2.47511
26.9540278,-109.6681944,2.47511
26.9526389,-109.6681944,2.47511
26.9520833,-109.6673611,2.47511
26.9598611,-109.6698611,2.47511
26.9504167,-109.6659722,2.47511
26.9534722,-109.6676389,2.47511
26.9531944,-109.6698611,2.47511
26.9559722,-109.6654167,2.47511
26.95875,-109.6706944,2.47511
26.95125,-109.6743056,2.47511
26.95125,-109.66875,2.47511
26.9534722,-109.6679167,2.47511
26.9570833,-109.6679167,2.47511
26.9548611,-109.6731944,2.47511
26.9559722,-109.67375,2.47511
26.9531944,-109.6679167,2.47511
26.95125,-109.6690278,2.47511
26.9556944,-109.6668056,2.47511
26.9570833,-109.6726389,2.47511
26.9529167,-109.6698611,2.47511
26.9529167,-109.6679167,2.47511
26.9651389,-109.6659722,2.47511
26.9515278,-109.6698611,2.47511
26.9534722,-109.6665278,2.47511
26.9531944,-109.6704167,2.47511
26.9593056,-109.6659722,2.47511
26.9556944,-109.6706944,2.47511
26.95875,-109.6668056,2.47511
26.96625,-109.6659722,2.47511
26.9570833,-109.67375,2.47511
26.9579167,-109.6668056,2.47511
26.9543056,-109.6706944,2.47511
26.9526389,-109.6720833,2.47511
26.9540278,-109.6665278,2.47511
26.9654167,-109.6656944,2.47511
26.9548611,-109.6701389,2.47511
26.9509722,-109.6673611,2.47511
26.9526389,-109.6726389,2.47511
26.9506944,-109.6679167,2.47511
26.9656944,-109.6659722,2.47511
26.9556944,-109.6695833,2.47511
26.9520833,-109.6745833,2.47511
26.9545833,-109.66625,2.47511
26.96375,-109.6668056,2.47511
26.9565278,-109.6681944,2.47511
26.9556944,-109.6651389,2.47511
26.9523611,-109.6709722,2.47511
26.9556944,-109.6701389,2.47511
26.9504167,-109.6670833,2.47511
26.9576389,-109.6651389,2.47511
26.9506944,-109.6751389,2.47511
26.9579167,-109.66625,2.47511
26.9529167,-109.6706944,2.47511
26.95875,-109.66625,2.47511
26.9540278,-109.6701389,2.47511
26.9509722,-109.6701389,2.47511
26.9643056,-109.6651389,2.47511
26.9506944,-109.6690278,2.47511
26.9504167,-109.6684722,2.47511
26.9573611,-109.6706944,2.47511
26.9581944,-109.6756944,2.47511
26.9595833,-109.6651389,2.47511
26.9548611,-109.6718056,2.47511
26.9565278,-109.6654167,2.47511
26.9509722,-109.66625,2.47511
26.9554167,-109.6756944,2.47511
26.9556944,-109.6698611,2.47511
26.9520833,-109.6709722,2.47511
26.9620833,-109.6673611,2.47511
26.9656944,-109.66625,2.47511
26.9640278,-109.6651389,2.47511
26.9509722,-109.6715278,2.47511
26.9576389,-109.6740278,2.47511
26.9548611,-109.6698611,2.47511
26.9526389,-109.6731944,2.47511
26.9520833,-109.6729167,2.47511
26.9584722,-109.67375,2.47511
26.9548611,-109.6720833,2.47511
26.9529167,-109.6734722,2.47511
26.9556944,-109.6656944,2.47511
26.9565278,-109.6651389,2.47511
26.9615278,-109.6668056,2.47511
26.9629167,-109.6659722,2.47511
26.9506944,-109.6673611,2.47511
26.9559722,-109.6701389,2.47511
26.9509722,-109.6698611,2.47511
26.9554167,-109.6670833,2.47511
26.9509722,-109.6695833,2.47511
26.9620833,-109.6659722,2.47511
26.9501389,-109.6651389,2.47511
26.9509722,-109.6679167,2.47511
26.9531944,-109.6726389,2.47511
26.9504167,-109.6665278,2.47511
26.9526389,-109.6704167,2.47511
26.9620833,-109.6670833,2.47511
26.95125,-109.6715278,2.47511
26.9631944,-109.6645833,2.47511
26.9568056,-109.66625,2.47511
26.9565278,-109.6665278,2.47511
26.9509722,-109.6704167,2.47511
26.9595833,-109.6659722,2.47511
26.9581944,-109.6673611,2.47511
26.9620833,-109.6656944,2.47511
26.9623611,-109.6665278,2.47511
26.9573611,-109.6684722,2.47511
26.9609722,-109.6673611,2.47511
26.9523611,-109.6698611,2.47511
26.9623611,-109.66625,2.47511
26.9540278,-109.6729167,2.47511
26.9576389,-109.67625,2.47511
26.9504167,-109.6681944,2.47511
26.9576389,-109.6704167,2.47511
26.9518056,-109.6743056,2.47511
26.9640278,-109.6670833,2.47511
26.9634722,-109.66625,2.47511
26.95125,-109.6665278,2.47511
26.95375,-109.6693056,2.47511
26.9504167,-109.66875,2.47511
26.9590278,-109.6651389,2.47511
26.9568056,-109.6709722,2.47511
26.9545833,-109.6720833,2.47511
26.9534722,-109.67125,2.47511
26.9581944,-109.6668056,2.47511
26.9518056,-109.6684722,2.47511
26.95625,-109.6723611,2.47511
26.9543056,-109.6701389,2.47511
26.95375,-109.6720833,2.47511
26.9584722,-109.66625,2.47511
26.9529167,-109.6693056,2.47511
26.9551389,-109.6726389,2.47511
26.9576389,-109.6706944,2.47511
26.9581944,-109.6718056,2.47511
26.9579167,-109.6651389,2.47511
26.9548611,-109.6751389,2.47511
26.9543056,-109.6726389,2.47511
26.95375,-109.6709722,2.47511
26.9543056,-109.6665278,2.47511
26.9568056,-109.6731944,2.47511
26.9631944,-109.66625,2.47511
26.9551389,-109.6718056,2.47511
26.9520833,-109.6726389,2.47511
26.9634722,-109.6651389,2.47511
26.9565278,-109.6704167,2.47511
26.9554167,-109.6651389,2.47511
26.9520833,-109.6715278,2.47511
26.9559722,-109.6676389,2.47511
26.9545833,-109.6690278,2.47511
26.9506944,-109.6743056,2.47511
26.9543056,-109.6676389,2.47511
26.9573611,-109.6734722,2.47511
26.9501389,-109.6654167,2.47511
26.9545833,-109.67375,2.47511
26.9523611,-109.66875,2.47511
26.9526389,-109.6698611,2.47511
26.9654167,-109.66625,2.47511
26.9523611,-109.6673611,2.47511
26.9581944,-109.67375,2.47511
26.9545833,-109.6726389,2.47511
26.9518056,-109.6729167,2.47511
26.9634722,-109.6679167,2.47511
26.9518056,-109.6698611,2.47511
26.9595833,-109.67125,2.47511
26.9504167,-109.6695833,2.47511
26.9554167,-109.6676389,2.47511
26.9604167,-109.66625,2.47511
26.9526389,-109.66875,2.47511
26.9584722,-109.6654167,2.47511
26.9523611,-109.6693056,2.47511
26.9615278,-109.6670833,2.47511
26.9590278,-109.6676389,2.47511
26.9584722,-109.6681944,2.47511
26.9565278,-109.67125,2.47511
26.9606944,-109.6651389,2.47511
26.95875,-109.6704167,2.47511
26.96375,-109.6654167,2.47511
26.9509722,-109.6693056,2.47511
26.9576389,-109.6731944,2.47511
26.9606944,-109.6679167,2.47511
26.9551389,-109.6698611,2.47511
26.9598611,-109.6665278,2.47511
26.9523611,-109.6704167,2.47511
26.9509722,-109.6745833,2.47511
26.9518056,-109.67375,2.47511
26.9568056,-109.6670833,2.47511
26.9593056,-109.6656944,2.47511
26.9551389,-109.6673611,2.47511
26.9629167,-109.6670833,2.47511
26.95375,-109.6718056,2.47511
26.9609722,-109.66875,2.47511
26.9601389,-109.6673611,2.47511
26.9595833,-109.6709722,2.47511
26.9518056,-109.6715278,2.47511
26.9509722,-109.6676389,2.47511
26.9534722,-109.6654167,2.47511
26.9565278,-109.6656944,2.47511
26.9509722,-109.6720833,2.47511
26.9559722,-109.66625,2.47511
26.9509722,-109.6734722,2.47511
26.9526389,-109.6743056,2.47511
26.9545833,-109.6679167,2.47511
26.9509722,-109.6690278,2.47511
26.9520833,-109.67125,2.47511
26.9656944,-109.6648611,2.47511
26.9615278,-109.6665278,2.47511
26.9618056,-109.6681944,2.47511
26.9570833,-109.6681944,2.47511
26.9576389,-109.6723611,2.47511
26.9520833,-109.6740278,2.47511
26.9573611,-109.6668056,2.47511
26.95125,-109.6681944,2.47511
26.9579167,-109.6665278,2.47511
26.9626389,-109.6654167,2.47511
26.9568056,-109.6668056,2.47511
26.9520833,-109.6698611,2.47511
26.9598611,-109.6659722,2.47511
26.95375,-109.6679167,2.47511
26.9551389,-109.67125,2.47511
26.9631944,-109.6670833,2.47511
26.9601389,-109.6651389,2.47511
26.9531944,-109.6734722,2.47511
26.9515278,-109.6681944,2.47511
26.9501389,-109.66625,2.47511
26.9565278,-109.6676389,2.47511
26.9531944,-109.6706944,2.47511
26.9559722,-109.6723611,2.47511
26.9526389,-109.6679167,2.47511
26.95375,-109.6715278,2.47511
26.9559722,-109.6670833,2.47511
26.9534722,-109.6706944,2.47511
26.9606944,-109.6673611,2.47511
26.9543056,-109.6715278,2.47511
26.9576389,-109.6726389,2.47511
26.9584722,-109.67625,2.47511
26.9520833,-109.6731944,2.47511
26.9540278,-109.6668056,2.47511
26.9531944,-109.6743056,2.47511
26.9629167,-109.6668056,2.47511
26.9579167,-109.66875,2.47511
26.9515278,-109.67125,2.47511
26.9634722,-109.6673611,2.47511
26.95375,-109.66875,2.47511
26.9548611,-109.6670833,2.47511
26.9520833,-109.6701389,2.47511
26.9620833,-109.6665278,2.47511
26.95875,-109.67625,2.47511
26.9590278,-109.6670833,2.47511
26.9523611,-109.6734722,2.47511
26.9651389,-109.6656944,2.47511
26.9534722,-109.6704167,2.47511
26.9631944,-109.6673611,2.47511
26.9601389,-109.6668056,2.47511
26.9584722,-109.6651389,2.47511
26.9640278,-109.6654167,2.47511
26.95375,-109.6659722,2.47511
26.95875,-109.6676389,2.47511
26.9618056,-109.6670833,2.47511
26.9529167,-109.6726389,2.47511
26.9548611,-109.6673611,2.47511
26.9573611,-109.6665278,2.47511
26.9520833,-109.6670833,2.47511
26.9543056,-109.67125,2.47511
26.9565278,-109.6731944,2.47511
26.9656944,-109.6656944,2.47511
26.9506944,-109.6723611,2.47511
26.9579167,-109.6729167,2.47511
26.9529167,-109.6684722,2.47511
26.9526389,-109.6706944,2.47511
26.9506944,-109.6665278,2.47511
26.9540278,-109.6656944,2.47511
26.9559722,-109.6734722,2.47511
26.95625,-109.6698611,2.47511
26.9579167,-109.67375,2.47511
26.9623611,-109.6679167,2.47511
26.9565278,-109.6698611,2.47511
26.9545833,-109.6729167,2.47511
26.96375,-109.6648611,2.47511
26.9545833,-109.6701389,2.47511
26.9584722,-109.6676389,2.47511
26.9526389,-109.6654167,2.47511
26.9534722,-109.6693056,2.47511
26.9529167,-109.6690278,2.47511
26.9543056,-109.6723611,2.47511
26.95375,-109.6668056,2.47511
26.95875,-109.6654167,2.47511
26.9581944,-109.6729167,2.47511
26.9518056,-109.6754167,2.47511
26.9573611,-109.6729167,2.47511
26.9529167,-109.6718056,2.47511
26.9515278,-109.6748611,2.47511
26.9531944,-109.66875,2.47511
26.9518056,-109.6748611,2.47511
26.9551389,-109.6709722,2.47511
26.9531944,-109.67125,2.47511
26.9531944,-109.6676389,2.47511
26.9548611,-109.6748611,2.47511
26.9573611,-109.6740278,2.47511
26.9659722,-109.6651389,2.47511
26.9609722,-109.6695833,2.47511
26.9606944,-109.6676389,2.47511
26.9648611,-109.6648611,2.47511
26.9623611,-109.6673611,2.47511
26.9579167,-109.6656944,2.47511
26.9573611,-109.6681944,2.47511
26.9573611,-109.6765278,2.47511
26.9579167,-109.6768056,2.47511
26.95375,-109.6681944,2.47511
26.9518056,-109.6745833,2.47511
26.9545833,-109.6695833,2.47511
26.9518056,-109.6681944,2.47511
26.9506944,-109.6693056,2.47511
26.9640278,-109.66625,2.47511
26.9581944,-109.6715278,2.47511
26.9509722,-109.6665278,2.47511
26.9515278,-109.6668056,2.47511
26.9581944,-109.6681944,2.47511
26.9548611,-109.6729167,2.47511
26.9656944,-109.6651389,2.47511
26.9529167,-109.6720833,2.47511
26.9590278,-109.6690278,2.47511
26.9626389,-109.6679167,2.47511
26.9518056,-109.6701389,2.47511
26.9520833,-109.6704167,2.47511
26.9506944,-109.6759722,2.47511
26.9626389,-109.6665278,2.47511
26.9523611,-109.6690278,2.47511
26.9631944,-109.6668056,2.47511
26.9573611,-109.66625,2.47511
26.9554167,-109.6726389,2.47511
26.9523611,-109.6718056,2.47511
26.9531944,-109.6654167,2.47511
26.9570833,-109.6651389,2.47511
26.9556944,-109.6679167,2.47511
26.9520833,-109.6690278,2.47511
26.9556944,-109.6673611,2.47511
26.9548611,-109.6754167,2.47511
26.9631944,-109.6659722,2.47511
26.9526389,-109.6693056,2.47511
26.9523611,-109.6681944,2.47511
26.9601389,-109.6656944,2.47511
26.95875,-109.6659722,2.47511
26.9506944,-109.6695833,2.47511
26.9601389,-109.6676389,2.47511
26.95125,-109.6701389,2.47511
26.9529167,-109.6651389,2.47511
26.96125,-109.6673611,2.47511
26.9506944,-109.67125,2.47511
26.9584722,-109.6690278,2.47511
26.9548611,-109.6715278,2.47511
26.9545833,-109.6670833,2.47511
26.9504167,-109.6656944,2.47511
26.9534722,-109.6709722,2.47511
26.95375,-109.6690278,2.47511
26.9518056,-109.66875,2.47511
26.9540278,-109.6715278,2.47511
26.9529167,-109.6729167,2.47511
26.9526389,-109.6718056,2.47511
26.9515278,-109.6715278,2.47511
26.95125,-109.67125,2.47511
26.9576389,-109.66875,2.47511
26.9584722,-109.6656944,2.47511
